meter_id,tariff_zone_id,measured_at,consumption_kwh,voltage_v,power_factor,quality_flag
9,2,2025-04-27 22:00:00,3.0257,220.36,0.963,valid
10,2,2025-04-27 22:00:00,2.7387,225.39,0.952,valid
11,2,2025-04-27 22:00:00,2.5919,223.93,0.94,valid
12,2,2025-04-27 22:00:00,2.4551,222.4,0.952,valid
13,2,2025-04-27 22:00:00,2.3743,223.35,0.975,valid
14,2,2025-04-27 22:00:00,2.4191,226.85,0.912,valid
1,1,2025-04-27 23:00:00,6.3383,226.35,0.914,valid
2,1,2025-04-27 23:00:00,5.0803,220.81,0.966,valid
3,1,2025-04-27 23:00:00,4.6617,226.98,0.94,valid
4,1,2025-04-27 23:00:00,4.1726,219.87,0.976,valid
5,1,2025-04-27 23:00:00,4.0921,222.84,0.934,valid
6,1,2025-04-27 23:00:00,3.612,219.21,0.96,valid
7,1,2025-04-27 23:00:00,3.4925,223.64,0.932,valid
8,1,2025-04-27 23:00:00,3.095,225.5,0.952,valid
9,1,2025-04-27 23:00:00,2.9597,223.3,0.913,valid
10,1,2025-04-27 23:00:00,2.7893,224.87,0.934,valid
11,1,2025-04-27 23:00:00,2.5246,222.39,0.921,valid
12,1,2025-04-27 23:00:00,2.5301,227.69,0.986,valid
13,1,2025-04-27 23:00:00,2.4061,224.1,0.911,valid
14,1,2025-04-27 23:00:00,2.5283,219.38,0.983,valid
1,1,2025-04-28 00:00:00,6.4322,218.29,0.97,valid
2,1,2025-04-28 00:00:00,5.2382,218.51,0.988,valid
3,1,2025-04-28 00:00:00,4.8162,219.45,0.912,valid
4,1,2025-04-28 00:00:00,4.1785,230.79,0.932,valid
5,1,2025-04-28 00:00:00,4.031,229.12,0.989,valid
6,1,2025-04-28 00:00:00,4.1002,222.87,0.923,valid
7,1,2025-04-28 00:00:00,3.6493,218.09,0.941,valid
8,1,2025-04-28 00:00:00,3.4609,227.9,0.917,valid
9,1,2025-04-28 00:00:00,3.2731,220.56,0.963,valid
10,1,2025-04-28 00:00:00,2.9776,226.57,0.971,valid
11,1,2025-04-28 00:00:00,2.5849,227.63,0.974,valid
12,1,2025-04-28 00:00:00,2.5585,223.66,0.971,valid
13,1,2025-04-28 00:00:00,2.4515,223.77,0.983,valid
14,1,2025-04-28 00:00:00,2.4641,220.93,0.949,valid
1,1,2025-04-28 01:00:00,6.1874,226.57,0.935,valid
2,1,2025-04-28 01:00:00,4.7846,227.58,0.916,valid
3,1,2025-04-28 01:00:00,4.7726,229.58,0.983,valid
4,1,2025-04-28 01:00:00,3.9883,222.78,0.926,valid
5,1,2025-04-28 01:00:00,3.7854,218.91,0.925,valid
6,1,2025-04-28 01:00:00,3.9358,229.4,0.969,valid
7,1,2025-04-28 01:00:00,3.5091,226.82,0.936,valid
8,1,2025-04-28 01:00:00,3.0919,223.8,0.915,valid
9,1,2025-04-28 01:00:00,2.9606,226.37,0.985,valid
10,1,2025-04-28 01:00:00,2.9199,222.76,0.922,valid
11,1,2025-04-28 01:00:00,2.5675,219.05,0.957,valid
12,1,2025-04-28 01:00:00,2.318,231.56,0.94,valid
13,1,2025-04-28 01:00:00,2.3118,231.09,0.936,valid
14,1,2025-04-28 01:00:00,2.5307,226.0,0.934,valid
1,1,2025-04-28 02:00:00,6.2534,223.01,0.918,valid
2,1,2025-04-28 02:00:00,5.132,229.51,0.959,valid
3,1,2025-04-28 02:00:00,4.6542,228.75,0.913,valid
4,1,2025-04-28 02:00:00,4.6535,223.32,0.972,valid
5,1,2025-04-28 02:00:00,4.1537,224.71,0.939,valid
6,1,2025-04-28 02:00:00,3.8864,229.92,0.957,valid
7,1,2025-04-28 02:00:00,3.6735,223.86,0.93,valid
8,1,2025-04-28 02:00:00,3.4973,229.92,0.954,valid
9,1,2025-04-28 02:00:00,3.0978,220.48,0.978,valid
10,1,2025-04-28 02:00:00,3.0871,229.56,0.954,valid
11,1,2025-04-28 02:00:00,2.7937,218.57,0.948,valid
12,1,2025-04-28 02:00:00,2.6471,222.23,0.963,valid
13,1,2025-04-28 02:00:00,2.4895,220.32,0.959,valid
14,1,2025-04-28 02:00:00,2.6898,228.4,0.965,valid
1,1,2025-04-28 03:00:00,6.2061,219.08,0.951,valid
2,1,2025-04-28 03:00:00,5.1862,225.5,0.96,valid
3,1,2025-04-28 03:00:00,4.7515,229.74,0.971,valid
4,1,2025-04-28 03:00:00,4.5371,229.91,0.977,valid
5,1,2025-04-28 03:00:00,4.2131,227.07,0.952,valid
6,1,2025-04-28 03:00:00,4.1066,230.21,0.95,valid
7,1,2025-04-28 03:00:00,3.784,227.3,0.949,valid
8,1,2025-04-28 03:00:00,3.4892,218.66,0.973,valid
9,1,2025-04-28 03:00:00,3.1029,225.87,0.95,valid
10,1,2025-04-28 03:00:00,3.0465,230.32,0.965,valid
11,1,2025-04-28 03:00:00,2.6307,228.19,0.928,valid
12,1,2025-04-28 03:00:00,2.4514,225.7,0.923,valid
13,1,2025-04-28 03:00:00,2.4695,226.87,0.982,valid
14,1,2025-04-28 03:00:00,2.6364,229.88,0.933,valid
1,1,2025-04-28 04:00:00,6.3469,221.58,0.95,valid
2,1,2025-04-28 04:00:00,5.1677,219.94,0.973,valid
3,1,2025-04-28 04:00:00,4.9026,226.68,0.954,valid
4,1,2025-04-28 04:00:00,4.2724,224.0,0.918,valid
5,1,2025-04-28 04:00:00,4.2496,229.54,0.939,valid
6,1,2025-04-28 04:00:00,3.9595,231.16,0.986,valid
7,1,2025-04-28 04:00:00,3.546,226.69,0.962,valid
8,1,2025-04-28 04:00:00,3.1866,230.28,0.913,valid
9,1,2025-04-28 04:00:00,3.1129,223.49,0.953,valid
10,1,2025-04-28 04:00:00,3.0373,220.93,0.925,valid
11,1,2025-04-28 04:00:00,2.583,221.77,0.941,valid
12,1,2025-04-28 04:00:00,2.4102,225.54,0.926,valid
13,1,2025-04-28 04:00:00,2.4105,227.57,0.916,valid
14,1,2025-04-28 04:00:00,2.4864,225.79,0.932,valid
1,1,2025-04-28 05:00:00,6.7513,226.94,0.938,valid
2,1,2025-04-28 05:00:00,5.1829,220.29,0.988,valid
3,1,2025-04-28 05:00:00,4.6907,221.02,0.92,valid
4,1,2025-04-28 05:00:00,4.565,229.19,0.934,valid
5,1,2025-04-28 05:00:00,4.3071,231.28,0.916,valid
6,1,2025-04-28 05:00:00,4.0836,221.67,0.933,valid
7,1,2025-04-28 05:00:00,3.9458,228.92,0.919,valid
8,1,2025-04-28 05:00:00,3.5173,231.96,0.929,valid
9,1,2025-04-28 05:00:00,3.297,222.47,0.924,valid
10,1,2025-04-28 05:00:00,2.9333,228.73,0.944,valid
11,1,2025-04-28 05:00:00,2.706,224.0,0.92,valid
12,1,2025-04-28 05:00:00,2.5671,223.11,0.932,valid
13,1,2025-04-28 05:00:00,2.6882,221.36,0.957,valid
14,1,2025-04-28 05:00:00,2.7624,219.6,0.963,valid
1,1,2025-04-28 06:00:00,8.1878,230.49,0.967,valid
2,1,2025-04-28 06:00:00,6.8066,231.58,0.977,valid
3,1,2025-04-28 06:00:00,5.961,223.82,0.983,valid
4,1,2025-04-28 06:00:00,5.4433,231.94,0.938,valid
5,1,2025-04-28 06:00:00,5.5491,223.62,0.938,valid
6,1,2025-04-28 06:00:00,4.9284,220.26,0.973,valid
7,1,2025-04-28 06:00:00,4.7441,231.31,0.977,valid
8,1,2025-04-28 06:00:00,4.5419,222.11,0.986,valid
9,1,2025-04-28 06:00:00,4.175,218.64,0.987,valid
10,1,2025-04-28 06:00:00,3.9777,226.52,0.963,valid
11,1,2025-04-28 06:00:00,3.3308,229.55,0.976,valid
12,1,2025-04-28 06:00:00,3.1408,231.43,0.949,valid
13,1,2025-04-28 06:00:00,3.2541,229.12,0.92,valid
14,1,2025-04-28 06:00:00,3.4274,226.24,0.973,valid
1,2,2025-04-28 07:00:00,8.0127,230.66,0.963,valid
2,2,2025-04-28 07:00:00,6.8382,230.56,0.96,valid
3,2,2025-04-28 07:00:00,5.9573,223.72,0.977,valid
4,2,2025-04-28 07:00:00,5.4834,226.35,0.955,valid
5,2,2025-04-28 07:00:00,5.2778,218.65,0.967,valid
6,2,2025-04-28 07:00:00,5.0988,223.76,0.966,valid
7,2,2025-04-28 07:00:00,4.5113,224.46,0.956,valid
8,2,2025-04-28 07:00:00,4.3222,227.8,0.948,valid
9,2,2025-04-28 07:00:00,4.123,227.73,0.927,valid
10,2,2025-04-28 07:00:00,3.9005,224.45,0.952,valid
11,2,2025-04-28 07:00:00,3.3939,222.18,0.957,valid
12,2,2025-04-28 07:00:00,3.2411,222.9,0.974,valid
13,2,2025-04-28 07:00:00,3.2382,220.12,0.975,valid
14,2,2025-04-28 07:00:00,3.3932,219.0,0.935,valid
1,3,2025-04-28 08:00:00,12.1754,218.88,0.938,valid
2,3,2025-04-28 08:00:00,9.6194,219.33,0.917,valid
3,3,2025-04-28 08:00:00,9.0579,230.07,0.935,valid
4,3,2025-04-28 08:00:00,7.8789,224.83,0.959,valid
5,3,2025-04-28 08:00:00,7.5132,220.01,0.921,valid
6,3,2025-04-28 08:00:00,7.5508,218.21,0.966,valid
7,3,2025-04-28 08:00:00,6.8205,218.7,0.914,valid
8,3,2025-04-28 08:00:00,6.0466,227.44,0.939,valid
9,3,2025-04-28 08:00:00,5.6225,222.32,0.937,valid
10,3,2025-04-28 08:00:00,5.3998,218.16,0.945,valid
11,3,2025-04-28 08:00:00,5.0106,226.89,0.983,valid
12,3,2025-04-28 08:00:00,4.657,231.95,0.937,valid
13,3,2025-04-28 08:00:00,4.5257,226.85,0.959,valid
14,3,2025-04-28 08:00:00,4.5809,228.54,0.935,valid
1,3,2025-04-28 09:00:00,12.9326,225.09,0.97,valid
2,3,2025-04-28 09:00:00,10.5452,218.51,0.929,valid
3,3,2025-04-28 09:00:00,9.5413,222.52,0.915,valid
4,3,2025-04-28 09:00:00,8.8952,221.26,0.93,valid
5,3,2025-04-28 09:00:00,8.1951,219.27,0.977,valid
6,3,2025-04-28 09:00:00,8.055,224.95,0.963,valid
7,3,2025-04-28 09:00:00,7.429,227.39,0.949,valid
8,3,2025-04-28 09:00:00,6.6691,224.88,0.93,valid
9,3,2025-04-28 09:00:00,6.1705,222.42,0.925,valid
10,3,2025-04-28 09:00:00,5.8854,224.15,0.984,valid
11,3,2025-04-28 09:00:00,5.5929,223.02,0.921,valid
12,3,2025-04-28 09:00:00,5.1118,222.19,0.958,valid
13,3,2025-04-28 09:00:00,4.9286,218.82,0.923,valid
14,3,2025-04-28 09:00:00,4.9158,218.72,0.948,valid
1,3,2025-04-28 10:00:00,12.2391,225.36,0.933,valid
2,3,2025-04-28 10:00:00,10.0943,221.39,0.968,valid
3,3,2025-04-28 10:00:00,9.5148,231.4,0.929,valid
4,3,2025-04-28 10:00:00,8.0696,227.46,0.927,valid
5,3,2025-04-28 10:00:00,7.8403,222.66,0.946,valid
6,3,2025-04-28 10:00:00,7.1771,231.24,0.913,valid
7,3,2025-04-28 10:00:00,7.192,220.77,0.99,valid
8,3,2025-04-28 10:00:00,6.6013,223.17,0.988,valid
9,3,2025-04-28 10:00:00,6.0269,226.64,0.955,valid
10,3,2025-04-28 10:00:00,5.5731,225.26,0.976,valid
11,3,2025-04-28 10:00:00,5.3341,222.58,0.92,valid
12,3,2025-04-28 10:00:00,5.0031,226.59,0.951,valid
13,3,2025-04-28 10:00:00,4.9959,224.86,0.97,valid
14,3,2025-04-28 10:00:00,5.0055,224.01,0.944,valid
1,2,2025-04-28 11:00:00,12.0724,218.81,0.977,valid
2,2,2025-04-28 11:00:00,10.7674,221.83,0.974,valid
3,2,2025-04-28 11:00:00,9.5993,221.24,0.985,valid
4,2,2025-04-28 11:00:00,8.2571,229.34,0.956,valid
5,2,2025-04-28 11:00:00,8.2704,226.44,0.923,valid
6,2,2025-04-28 11:00:00,7.4858,227.31,0.99,valid
7,2,2025-04-28 11:00:00,6.9709,230.49,0.922,valid
8,2,2025-04-28 11:00:00,6.4962,225.32,0.929,valid
9,2,2025-04-28 11:00:00,6.4927,220.0,0.949,valid
10,2,2025-04-28 11:00:00,5.5575,231.37,0.911,valid
11,2,2025-04-28 11:00:00,5.3922,227.29,0.911,valid
12,2,2025-04-28 11:00:00,5.0069,220.72,0.918,valid
13,2,2025-04-28 11:00:00,4.9888,220.61,0.928,valid
14,2,2025-04-28 11:00:00,5.22,220.79,0.963,valid
1,2,2025-04-28 12:00:00,12.8632,220.78,0.947,valid
2,2,2025-04-28 12:00:00,11.0285,230.5,0.944,valid
3,2,2025-04-28 12:00:00,10.3398,225.96,0.979,valid
4,2,2025-04-28 12:00:00,8.6929,222.05,0.923,valid
5,2,2025-04-28 12:00:00,8.6852,228.07,0.925,valid
6,2,2025-04-28 12:00:00,8.2482,219.68,0.942,valid
7,2,2025-04-28 12:00:00,7.5671,226.15,0.929,valid
8,2,2025-04-28 12:00:00,7.2224,224.92,0.926,valid
9,2,2025-04-28 12:00:00,6.1778,220.08,0.934,valid
10,2,2025-04-28 12:00:00,5.9074,229.88,0.972,valid
11,2,2025-04-28 12:00:00,5.6766,227.08,0.941,valid
12,2,2025-04-28 12:00:00,5.2629,222.67,0.915,valid
13,2,2025-04-28 12:00:00,5.0279,224.93,0.971,valid
14,2,2025-04-28 12:00:00,5.1792,231.89,0.919,valid
1,2,2025-04-28 13:00:00,10.9904,221.82,0.987,valid
2,2,2025-04-28 13:00:00,9.8319,225.26,0.971,valid
3,2,2025-04-28 13:00:00,8.4639,229.41,0.927,valid
4,2,2025-04-28 13:00:00,8.1179,219.64,0.925,valid
5,2,2025-04-28 13:00:00,7.7495,228.44,0.95,valid
6,2,2025-04-28 13:00:00,7.3099,230.09,0.918,valid
7,2,2025-04-28 13:00:00,6.3856,220.12,0.973,valid
8,2,2025-04-28 13:00:00,6.3744,222.75,0.983,valid
9,2,2025-04-28 13:00:00,5.8782,226.41,0.959,valid
10,2,2025-04-28 13:00:00,5.2778,229.33,0.91,valid
11,2,2025-04-28 13:00:00,4.7324,218.06,0.976,valid
12,2,2025-04-28 13:00:00,4.3626,224.95,0.92,valid
13,2,2025-04-28 13:00:00,4.3736,231.22,0.974,valid
14,2,2025-04-28 13:00:00,4.5355,231.91,0.946,valid
1,2,2025-04-28 14:00:00,10.927,230.87,0.928,valid
2,2,2025-04-28 14:00:00,9.1065,220.58,0.932,valid
3,2,2025-04-28 14:00:00,8.3944,221.59,0.979,valid
4,2,2025-04-28 14:00:00,7.3824,218.69,0.938,valid
5,2,2025-04-28 14:00:00,7.0069,229.42,0.981,valid
6,2,2025-04-28 14:00:00,6.6511,231.52,0.945,valid
7,2,2025-04-28 14:00:00,6.3509,225.49,0.915,valid
8,2,2025-04-28 14:00:00,6.2911,229.56,0.97,valid
9,2,2025-04-28 14:00:00,5.5017,218.15,0.971,valid
10,2,2025-04-28 14:00:00,5.2097,225.74,0.98,valid
11,2,2025-04-28 14:00:00,4.8226,229.16,0.968,valid
12,2,2025-04-28 14:00:00,4.5397,224.8,0.915,valid
13,2,2025-04-28 14:00:00,4.2855,226.43,0.917,valid
14,2,2025-04-28 14:00:00,4.4825,228.69,0.968,valid
1,2,2025-04-28 15:00:00,11.5748,227.72,0.985,valid
2,2,2025-04-28 15:00:00,9.167,230.41,0.939,valid
3,2,2025-04-28 15:00:00,9.042,224.96,0.936,valid
4,2,2025-04-28 15:00:00,7.8074,219.37,0.957,valid
5,2,2025-04-28 15:00:00,7.6526,220.24,0.984,valid
6,2,2025-04-28 15:00:00,7.4162,222.34,0.924,valid
7,2,2025-04-28 15:00:00,7.0,219.79,0.977,valid
8,2,2025-04-28 15:00:00,6.197,229.65,0.947,valid
9,2,2025-04-28 15:00:00,5.701,231.33,0.947,valid
10,2,2025-04-28 15:00:00,5.4285,227.34,0.986,valid
11,2,2025-04-28 15:00:00,4.7475,221.31,0.963,valid
12,2,2025-04-28 15:00:00,4.364,228.42,0.966,valid
13,2,2025-04-28 15:00:00,4.5066,227.78,0.947,valid
14,2,2025-04-28 15:00:00,4.4834,218.76,0.984,valid
1,2,2025-04-28 16:00:00,10.9377,224.66,0.961,valid
2,2,2025-04-28 16:00:00,9.1239,223.22,0.976,valid
3,2,2025-04-28 16:00:00,8.9063,223.48,0.959,valid
4,2,2025-04-28 16:00:00,7.9193,229.04,0.943,valid
5,2,2025-04-28 16:00:00,7.2518,219.41,0.981,valid
6,2,2025-04-28 16:00:00,7.1462,230.46,0.976,valid
7,2,2025-04-28 16:00:00,6.9762,224.13,0.934,valid
8,2,2025-04-28 16:00:00,6.3131,222.27,0.938,valid
9,2,2025-04-28 16:00:00,5.9649,218.29,0.933,valid
10,2,2025-04-28 16:00:00,5.5131,229.91,0.92,valid
11,2,2025-04-28 16:00:00,4.8662,224.48,0.951,valid
12,2,2025-04-28 16:00:00,4.7748,224.88,0.922,valid
13,2,2025-04-28 16:00:00,4.703,221.52,0.959,valid
14,2,2025-04-28 16:00:00,4.5744,230.87,0.987,valid
1,2,2025-04-28 17:00:00,11.9493,224.25,0.96,valid
2,2,2025-04-28 17:00:00,10.6868,231.42,0.985,valid
3,2,2025-04-28 17:00:00,9.1835,231.89,0.929,valid
4,2,2025-04-28 17:00:00,8.4685,229.7,0.97,valid
5,2,2025-04-28 17:00:00,8.3774,220.38,0.945,valid
6,2,2025-04-28 17:00:00,8.11,225.51,0.932,valid
7,2,2025-04-28 17:00:00,7.2762,224.79,0.949,valid
8,2,2025-04-28 17:00:00,6.9077,224.06,0.939,valid
9,2,2025-04-28 17:00:00,5.9112,221.7,0.923,valid
10,2,2025-04-28 17:00:00,5.7752,223.31,0.965,valid
11,2,2025-04-28 17:00:00,5.1613,222.7,0.96,valid
12,2,2025-04-28 17:00:00,5.0275,226.17,0.987,valid
13,2,2025-04-28 17:00:00,4.7878,229.55,0.976,valid
14,2,2025-04-28 17:00:00,5.2639,222.1,0.921,valid
1,2,2025-04-28 18:00:00,10.3009,231.77,0.976,valid
2,2,2025-04-28 18:00:00,8.5834,220.71,0.926,valid
3,2,2025-04-28 18:00:00,7.408,223.97,0.972,valid
4,2,2025-04-28 18:00:00,6.625,226.51,0.95,valid
5,2,2025-04-28 18:00:00,6.7754,218.93,0.94,valid
6,2,2025-04-28 18:00:00,6.3128,220.12,0.974,valid
7,2,2025-04-28 18:00:00,5.6785,219.77,0.987,valid
8,2,2025-04-28 18:00:00,5.4193,218.25,0.935,valid
9,2,2025-04-28 18:00:00,5.1502,225.38,0.926,valid
10,2,2025-04-28 18:00:00,4.4465,220.05,0.925,valid
11,2,2025-04-28 18:00:00,4.3342,227.79,0.916,valid
12,2,2025-04-28 18:00:00,3.8202,221.05,0.981,valid
13,2,2025-04-28 18:00:00,3.9981,218.24,0.976,valid
14,2,2025-04-28 18:00:00,3.932,230.29,0.952,valid
1,2,2025-04-28 19:00:00,10.003,229.25,0.942,valid
2,2,2025-04-28 19:00:00,9.1038,221.95,0.921,valid
3,2,2025-04-28 19:00:00,7.9566,221.96,0.916,valid
4,2,2025-04-28 19:00:00,7.0881,229.33,0.987,valid
5,2,2025-04-28 19:00:00,6.9471,221.65,0.948,valid
6,2,2025-04-28 19:00:00,6.4065,224.78,0.947,valid
7,2,2025-04-28 19:00:00,6.2829,230.68,0.978,valid
8,2,2025-04-28 19:00:00,5.6202,226.65,0.977,valid
9,2,2025-04-28 19:00:00,4.9875,227.32,0.942,valid
10,2,2025-04-28 19:00:00,4.7666,229.43,0.953,valid
11,2,2025-04-28 19:00:00,4.6518,231.07,0.926,valid
12,2,2025-04-28 19:00:00,4.2661,231.86,0.93,valid
13,2,2025-04-28 19:00:00,4.4085,220.37,0.955,valid
14,2,2025-04-28 19:00:00,4.1026,222.37,0.96,valid
1,3,2025-04-28 20:00:00,8.9575,223.61,0.972,valid
2,3,2025-04-28 20:00:00,7.5775,229.2,0.92,valid
3,3,2025-04-28 20:00:00,6.6118,222.68,0.983,valid
4,3,2025-04-28 20:00:00,6.5021,221.1,0.99,valid
5,3,2025-04-28 20:00:00,5.9476,220.0,0.919,valid
6,3,2025-04-28 20:00:00,5.4995,222.73,0.988,valid
7,3,2025-04-28 20:00:00,5.5906,226.83,0.932,valid
8,3,2025-04-28 20:00:00,4.7575,224.55,0.959,valid
9,3,2025-04-28 20:00:00,4.4533,218.07,0.911,valid
10,3,2025-04-28 20:00:00,4.4599,231.21,0.963,valid
11,3,2025-04-28 20:00:00,4.0179,225.97,0.922,valid
12,3,2025-04-28 20:00:00,3.684,221.44,0.957,valid
13,3,2025-04-28 20:00:00,3.7714,218.78,0.971,valid
14,3,2025-04-28 20:00:00,3.8621,223.13,0.918,valid
1,3,2025-04-28 21:00:00,9.8553,228.8,0.95,valid
2,3,2025-04-28 21:00:00,8.0865,231.81,0.946,valid
3,3,2025-04-28 21:00:00,7.4509,227.19,0.989,valid
4,3,2025-04-28 21:00:00,7.0185,223.22,0.939,valid
5,3,2025-04-28 21:00:00,6.4183,220.11,0.942,valid
6,3,2025-04-28 21:00:00,6.193,226.92,0.958,valid
7,3,2025-04-28 21:00:00,6.1472,220.45,0.924,valid
8,3,2025-04-28 21:00:00,5.452,226.59,0.989,valid
9,3,2025-04-28 21:00:00,5.0561,221.99,0.962,valid
10,3,2025-04-28 21:00:00,4.6646,220.62,0.921,valid
11,3,2025-04-28 21:00:00,4.5646,218.93,0.97,valid
12,3,2025-04-28 21:00:00,4.1427,224.36,0.965,valid
13,3,2025-04-28 21:00:00,4.099,220.24,0.925,valid
14,3,2025-04-28 21:00:00,3.9462,226.61,0.959,valid
1,2,2025-04-28 22:00:00,8.6998,231.1,0.914,valid
2,2,2025-04-28 22:00:00,7.1231,228.99,0.939,valid
3,2,2025-04-28 22:00:00,6.3696,221.02,0.934,valid
4,2,2025-04-28 22:00:00,5.7452,218.91,0.922,valid
5,2,2025-04-28 22:00:00,5.6986,231.08,0.942,valid
6,2,2025-04-28 22:00:00,5.0046,220.29,0.937,valid
7,2,2025-04-28 22:00:00,5.0579,219.26,0.979,valid
8,2,2025-04-28 22:00:00,4.2547,226.41,0.92,valid
9,2,2025-04-28 22:00:00,4.0478,231.43,0.943,valid
10,2,2025-04-28 22:00:00,4.0379,219.03,0.93,valid
11,2,2025-04-28 22:00:00,3.3919,220.95,0.914,valid
12,2,2025-04-28 22:00:00,3.1641,226.72,0.944,valid
13,2,2025-04-28 22:00:00,3.4175,226.32,0.985,valid
14,2,2025-04-28 22:00:00,3.3663,221.23,0.924,valid
1,1,2025-04-28 23:00:00,7.7145,218.75,0.937,valid
2,1,2025-04-28 23:00:00,6.4406,220.7,0.973,valid
3,1,2025-04-28 23:00:00,5.8684,221.97,0.914,valid
4,1,2025-04-28 23:00:00,5.6108,230.71,0.926,valid
5,1,2025-04-28 23:00:00,5.3671,219.46,0.954,valid
6,1,2025-04-28 23:00:00,4.7587,231.21,0.911,valid
7,1,2025-04-28 23:00:00,4.507,220.24,0.973,valid
8,1,2025-04-28 23:00:00,4.4149,230.06,0.923,valid
9,1,2025-04-28 23:00:00,4.0382,220.77,0.962,valid
10,1,2025-04-28 23:00:00,3.6153,219.93,0.938,valid
11,1,2025-04-28 23:00:00,3.2794,225.47,0.963,valid
12,1,2025-04-28 23:00:00,3.1298,225.63,0.952,valid
13,1,2025-04-28 23:00:00,3.0461,224.77,0.976,valid
14,1,2025-04-28 23:00:00,3.2475,231.06,0.923,valid
1,1,2025-04-29 00:00:00,6.2687,219.06,0.929,valid
2,1,2025-04-29 00:00:00,5.3644,229.89,0.974,valid
3,1,2025-04-29 00:00:00,5.0503,219.04,0.95,valid
4,1,2025-04-29 00:00:00,4.6258,227.81,0.95,valid
5,1,2025-04-29 00:00:00,4.3837,222.62,0.939,valid
6,1,2025-04-29 00:00:00,3.8702,224.64,0.941,valid
7,1,2025-04-29 00:00:00,3.7318,218.19,0.96,valid
8,1,2025-04-29 00:00:00,3.3665,230.11,0.937,valid
9,1,2025-04-29 00:00:00,3.1175,219.53,0.936,valid
10,1,2025-04-29 00:00:00,3.1889,220.14,0.926,valid
11,1,2025-04-29 00:00:00,2.8518,230.8,0.932,valid
12,1,2025-04-29 00:00:00,2.6381,221.74,0.93,valid
13,1,2025-04-29 00:00:00,2.725,231.32,0.978,valid
14,1,2025-04-29 00:00:00,2.7633,223.52,0.98,valid
1,1,2025-04-29 01:00:00,6.2099,220.68,0.923,valid
2,1,2025-04-29 01:00:00,5.1895,224.77,0.961,valid
3,1,2025-04-29 01:00:00,4.6572,222.74,0.956,valid
4,1,2025-04-29 01:00:00,4.2906,229.26,0.931,valid
5,1,2025-04-29 01:00:00,3.8275,224.3,0.925,valid
6,1,2025-04-29 01:00:00,3.8409,220.0,0.957,valid
7,1,2025-04-29 01:00:00,3.6807,219.93,0.937,valid
8,1,2025-04-29 01:00:00,3.1313,224.61,0.949,valid
9,1,2025-04-29 01:00:00,2.9613,226.61,0.913,valid
10,1,2025-04-29 01:00:00,2.9034,226.97,0.916,valid
11,1,2025-04-29 01:00:00,2.6778,224.96,0.969,valid
12,1,2025-04-29 01:00:00,2.3123,223.48,0.941,valid
13,1,2025-04-29 01:00:00,2.3263,220.37,0.983,valid
14,1,2025-04-29 01:00:00,2.3531,219.67,0.965,valid
1,1,2025-04-29 02:00:00,5.9563,219.0,0.955,valid
2,1,2025-04-29 02:00:00,5.055,224.67,0.978,valid
3,1,2025-04-29 02:00:00,4.804,225.61,0.93,valid
4,1,2025-04-29 02:00:00,4.1705,224.27,0.956,valid
5,1,2025-04-29 02:00:00,3.9685,221.69,0.978,valid
6,1,2025-04-29 02:00:00,3.7593,223.41,0.983,valid
7,1,2025-04-29 02:00:00,3.605,229.86,0.945,valid
8,1,2025-04-29 02:00:00,3.2104,227.34,0.929,valid
9,1,2025-04-29 02:00:00,2.8571,224.3,0.919,valid
10,1,2025-04-29 02:00:00,2.8049,224.93,0.969,valid
11,1,2025-04-29 02:00:00,2.6246,223.17,0.985,valid
12,1,2025-04-29 02:00:00,2.4183,228.0,0.934,valid
13,1,2025-04-29 02:00:00,2.4692,219.06,0.918,valid
14,1,2025-04-29 02:00:00,2.4902,220.04,0.93,valid
1,1,2025-04-29 03:00:00,6.624,231.46,0.986,valid
2,1,2025-04-29 03:00:00,5.3606,227.76,0.927,valid
3,1,2025-04-29 03:00:00,5.1437,225.7,0.96,valid
4,1,2025-04-29 03:00:00,4.4874,219.12,0.977,valid
5,1,2025-04-29 03:00:00,4.3681,219.79,0.978,valid
6,1,2025-04-29 03:00:00,3.9812,218.04,0.981,valid
7,1,2025-04-29 03:00:00,3.7057,218.79,0.974,valid
8,1,2025-04-29 03:00:00,3.6824,227.17,0.965,valid
9,1,2025-04-29 03:00:00,3.0961,228.01,0.933,valid
10,1,2025-04-29 03:00:00,2.9943,222.28,0.934,valid
11,1,2025-04-29 03:00:00,2.7352,222.72,0.914,valid
12,1,2025-04-29 03:00:00,2.497,226.06,0.943,valid
13,1,2025-04-29 03:00:00,2.7488,228.88,0.937,valid
14,1,2025-04-29 03:00:00,2.6082,228.95,0.977,valid
1,1,2025-04-29 04:00:00,5.9686,227.13,0.984,valid
2,1,2025-04-29 04:00:00,4.7737,229.32,0.973,valid
3,1,2025-04-29 04:00:00,4.463,223.09,0.983,valid
4,1,2025-04-29 04:00:00,4.2318,228.29,0.953,valid
5,1,2025-04-29 04:00:00,4.0586,230.46,0.912,valid
6,1,2025-04-29 04:00:00,3.9241,229.84,0.913,valid
7,1,2025-04-29 04:00:00,3.5012,218.34,0.943,valid
8,1,2025-04-29 04:00:00,3.1906,223.85,0.94,valid
9,1,2025-04-29 04:00:00,3.0061,222.65,0.976,valid
10,1,2025-04-29 04:00:00,2.9329,231.75,0.918,valid
11,1,2025-04-29 04:00:00,2.5895,223.92,0.98,valid
12,1,2025-04-29 04:00:00,2.3088,227.4,0.938,valid
